movie_id,tmdb_id,imdb_id,title,genres,overview,keyword_names,top_cast,director,release_year,vote_average,vote_count,has_content_features,metadata_soup
7361,38.0,338013,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.","['deja vu', 'regret', 'jealousy', 'amnesia', 'dream', 'operation', 'relationship problems', 'love', 'memory', 'brainwashing', 'relationship', 'heartbreak', 'nonlinear timeline', 'love story', 'bittersweet']","['Jim Carrey', 'Kate Winslet', 'Kirsten Dunst']",Michel Gondry,2004.0,7.9,3652.0,True,Drama Romance SciFi dejavu regret jealousy amnesia dream operation relationshipproblems love memory brainwashing relationship heartbreak nonlineartimeline lovestory bittersweet JimCarrey KateWinslet KirstenDunst MichelGondry
7362,11081.0,364045,Taking Lives (2004),Crime|Drama|Thriller,,[],[],,2004.0,,,False,Crime Drama Thriller
7364,16941.0,332658,Intermission (2003),Comedy|Crime|Drama,,[],[],,2003.0,,,False,Comedy Crime Drama
7366,9541.0,300051,Jersey Girl (2004),Comedy|Drama|Romance,"Ollie Trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. But life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. To bounce back, it takes a new love and the courage instilled in him by his daughter.","['yuppie', 'daughter', 'loss of wife']","['Ben Affleck', 'Raquel Castro', 'Liv Tyler']",Kevin Smith,2004.0,5.8,325.0,True,Comedy Drama Romance yuppie daughter lossofwife BenAffleck RaquelCastro LivTyler KevinSmith
7367,5516.0,335245,"Ladykillers, The (2004)",Comedy|Crime,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.","['church choir', 'hiding place', 'garbage', 'duringcreditsstinger']","['Tom Hanks', 'Irma P. Hall', 'Marlon Wayans']",Joel Coen,2004.0,6.0,415.0,True,Comedy Crime churchchoir hidingplace garbage duringcreditsstinger TomHanks IrmaP.Hall MarlonWayans JoelCoen
7368,20304.0,354766,Never Die Alone (2004),Crime|Drama|Thriller,,[],[],,2004.0,,,False,Crime Drama Thriller
7369,11024.0,331632,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,"When Mystery, Inc. are guests of honor at the grand opening of the Coolsville Museum of Criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...Could it be that their nemesis, mad scientist Jonathan Jacobo has returned and is trying to recreate their deadliest foes?","['detective', 'monster', 'engine', 'based on tv series', 'dog']","['Freddie Prinze Jr.', 'Sarah Michelle Gellar', 'Matthew Lillard']",Raja Gosnell,2004.0,5.4,500.0,True,Action Adventure Children Comedy Mystery detective monster engine basedontvseries dog FreddiePrinzeJr. SarahMichelleGellar MatthewLillard RajaGosnell
7371,553.0,276919,Dogville (2003),Drama|Mystery|Thriller,,[],[],,2003.0,,,False,Drama Mystery Thriller
7372,10544.0,277941,Ned Kelly (2003),Drama,,[],[],,2003.0,,,False,Drama
7373,1487.0,167190,Hellboy (2004),Action|Adventure|Fantasy|Horror,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.","['black magic', 'fistfight', 'cover-up', 'superhero', 'paranormal phenomena', 'narration from grave', 'demon', 'occult', 'combat photography', 'reanimated corpse', 'duringcreditsstinger']","['Ron Perlman', 'Selma Blair', 'Rupert Evans']",Guillermo del Toro,2004.0,6.5,2225.0,True,Action Adventure Fantasy Horror blackmagic fistfight cover-up superhero paranormalphenomena narrationfromgrave demon occult combatphotography reanimatedcorpse duringcreditsstinger RonPerlman SelmaBlair RupertEvans GuillermodelToro
7375,11137.0,337697,"Prince & Me, The (2004)",Comedy|Romance,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.","['secret identity', 'wisconsin', 'prince', 'college', 'modesty', 'romantic comedy', 'student', 'falling in love', 'woman director', 'young adult']","['Julia Stiles', 'Luke Mably', 'Ben Miller']",Martha Coolidge,2004.0,5.9,278.0,True,Comedy Romance secretidentity wisconsin prince college modesty romanticcomedy student fallinginlove womandirector youngadult JuliaStiles LukeMably BenMiller MarthaCoolidge
7376,11358.0,351977,Walking Tall (2004),Action,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.","['casino', 'sheriff', 'home', 'violence', 'special forces', 'ex soldier']","['Dwayne Johnson', 'Johnny Knoxville', 'Neal McDonough']",Kevin Bray,2004.0,6.0,381.0,True,Action casino sheriff home violence specialforces exsoldier DwayneJohnson JohnnyKnoxville NealMcDonough KevinBray
7377,13573.0,301976,"United States of Leland, The (2003)",Crime|Drama,,[],[],,2003.0,,,False,Crime Drama
7379,10733.0,318974,The Alamo (2004),Drama|War|Western,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.","['texas', 'officer', 'uprising', 'alamo', 'mexican']","['Dennis Quaid', 'Billy Bob Thornton', 'Jason Patric']",John Lee Hancock,2004.0,5.8,106.0,True,Drama War Western texas officer uprising alamo mexican DennisQuaid BillyBobThornton JasonPatric JohnLeeHancock
7380,14442.0,327679,Ella Enchanted (2004),Comedy|Fantasy|Romance,"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.","['elves', 'based on novel', 'magic', 'fairy', 'prince', 'fairy tale', 'spell', 'fantasy world', 'giant', 'ogre', 'obedience', 'fairy godmother', 'elf']","['Anne Hathaway', 'Hugh Dancy', 'Cary Elwes']",Tommy O'Haver,2004.0,5.9,437.0,True,Comedy Fantasy Romance elves basedonnovel magic fairy prince fairytale spell fantasyworld giant ogre obedience fairygodmother elf AnneHathaway HughDancy CaryElwes TommyO'Haver
7381,2122.0,327247,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,"Jimmy 'The Tulip' Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia.",['hitman'],"['Bruce Willis', 'Matthew Perry', 'Amanda Peet']",Howard Deutch,2004.0,5.5,278.0,True,Action Comedy Crime hitman BruceWillis MatthewPerry AmandaPeet HowardDeutch
7382,25300.0,326977,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,,[],[],,2003.0,,,False,Drama Mystery Thriller
7386,6844.0,49833,"Ten Commandments, The (1956)",Adventure|Drama,,[],[],,1956.0,,,False,Adventure Drama
7387,923.0,77402,Dawn of the Dead (1978),Action|Drama|Horror,,[],[],,1978.0,,,False,Action Drama Horror
7390,28026.0,307351,Prey for Rock & Roll (2003),Drama|Musical,,[],[],,2003.0,,,False,Drama Musical
7394,10338.0,59797,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,,[],[],,1965.0,,,False,Action Adventure Comedy
7395,33839.0,42327,Cheaper by the Dozen (1950),Comedy|Drama,,[],[],,1950.0,,,False,Comedy Drama
7396,133919.0,70644,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,,[],[],,1973.0,,,False,Drama
7411,4365.0,93582,Munchies (1987),Comedy|Horror,,[],[],,1987.0,,,False,Comedy Horror
7414,65066.0,79219,Going in Style (1979),Comedy|Drama,,[],[],,1979.0,,,False,Comedy Drama
7419,10843.0,88680,After Hours (1985),Comedy|Thriller,,[],[],,1985.0,,,False,Comedy Thriller
7438,393.0,378194,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.","['brother brother relationship', 'swordplay', 'katana', 'mother role', 'rage and hate', 'daughter', 'right and justice', 'single', 'aftercreditsstinger', 'duringcreditsstinger']","['Uma Thurman', 'David Carradine', 'Daryl Hannah']",Quentin Tarantino,2004.0,7.6,3948.0,True,Action Drama Thriller brotherbrotherrelationship swordplay katana motherrole rageandhate daughter rightandjustice single aftercreditsstinger duringcreditsstinger UmaThurman DavidCarradine DarylHannah QuentinTarantino
7439,7220.0,330793,"Punisher, The (2004)",Action|Crime|Thriller,"When undercover FBI agent Frank Castle's wife and son are slaughtered, he becomes 'the Punisher' -- a ruthless vigilante willing to go to any length to avenge his family.","['chain', 'submachine gun', 'undercover', 'smuggling', 'twin brother', 'marvel comic', 'one man army', 'massacre', 'extreme violence', 'family reunion', 'pier']","['Thomas Jane', 'John Travolta', 'Will Patton']",Jonathan Hensleigh,2004.0,6.1,766.0,True,Action Crime Thriller chain submachinegun undercover smuggling twinbrother marvelcomic onemanarmy massacre extremeviolence familyreunion pier ThomasJane JohnTravolta WillPatton JonathanHensleigh
7440,33823.0,380615,Paper Clips (2004),Documentary,,[],[],,2004.0,,,False,Documentary
7443,126117.0,308488,This So-Called Disaster (2003),Documentary,,[],[],,2003.0,,,False,Documentary
7444,10096.0,337563,13 Going on 30 (2004),Comedy|Fantasy|Romance,"After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!","['new york', 'photographer', 'editor-in-chief', 'wish', 'michael jackson', 'child as an adult', 'best friends in love']","['Jennifer Garner', 'Mark Ruffalo', 'Judy Greer']",Gary Winick,2004.0,6.3,1204.0,True,Comedy Fantasy Romance newyork photographer editor-in-chief wish michaeljackson childasanadult bestfriendsinlove JenniferGarner MarkRuffalo JudyGreer GaryWinick
7445,9509.0,328107,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,"Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.","['mexico', 'cia', 'kidnapping', 'diary', 'bible', 'bodyguard', 'stuffed animal', 'cell phone', 'alcoholic', 'grenade launcher', 'bloodshed', 'swim meet']","['Denzel Washington', 'Dakota Fanning', 'Marc Anthony']",Tony Scott,2004.0,7.3,1553.0,True,Action Crime Drama Mystery Thriller mexico cia kidnapping diary bible bodyguard stuffedanimal cellphone alcoholic grenadelauncher bloodshed swimmeet DenzelWashington DakotaFanning MarcAnthony TonyScott
7448,10710.0,326856,Envy (2004),Comedy,A man becomes increasingly jealous of his friend's newfound success.,"['jealousy', 'inventor', 'neighbor', 'best friend', 'milliionaire', 'dog', 'envy', 'golden egg']","['Ben Stiller', 'Jack Black', 'Rachel Weisz']",Barry Levinson,2004.0,4.8,139.0,True,Comedy jealousy inventor neighbor bestfriend milliionaire dog envy goldenegg BenStiller JackBlack RachelWeisz BarryLevinson
7449,11058.0,335121,Godsend (2004),Drama|Horror|Thriller,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.","['schizophrenia', 'clone', 'loss of son', 'nightmare', 'doctor']","['Greg Kinnear', 'Rebecca Romijn', 'Robert De Niro']",Nick Hamm,2004.0,4.7,114.0,True,Drama Horror Thriller schizophrenia clone lossofson nightmare doctor GregKinnear RebeccaRomijn RobertDeNiro NickHamm
7450,11141.0,323033,Laws of Attraction (2004),Comedy|Romance,"Amidst a sea of litigation, two New York City divorce lawyers find love.","['irland', 'rock star', 'court case', 'rivalry', 'falling in love', 'divorce lawyer']","['Pierce Brosnan', 'Julianne Moore', 'Michael Sheen']",Peter Howitt,2004.0,5.6,104.0,True,Comedy Romance irland rockstar courtcase rivalry fallinginlove divorcelawyer PierceBrosnan JulianneMoore MichaelSheen PeterHowitt
7451,10625.0,377092,Mean Girls (2004),Comedy,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.","['female friendship', 'high school', 'fish out of water', 'best friend', 'teenager', 'popularity', 'gossip', 'teen comedy', 'high school rivalry', 'new girl at school']","['Lindsay Lohan', 'Rachel McAdams', 'Tim Meadows']",Mark Waters,2004.0,6.9,2320.0,True,Comedy femalefriendship highschool fishoutofwater bestfriend teenager popularity gossip teencomedy highschoolrivalry newgirlatschool LindsayLohan RachelMcAdams TimMeadows MarkWaters
7454,7131.0,338526,Van Helsing (2004),Action|Adventure|Fantasy|Horror,,[],[],,2004.0,,,False,Action Adventure Fantasy Horror
7455,26899.0,339419,"Mudge Boy, The (2003)",Drama,"Duncan Mudge, mid-teens, lives apart from his rural world populated by his distant father and rough local kids. His main companionship is a chicken left after his mother's death until the neighbor's son befriends him.","['chicken', 'bullying', 'rape of a male', 'misfit', 'homosexuality', 'independent film', 'coming of age', 'gay sex']","['Emile Hirsch', 'Tom Guiry', 'Richard Jenkins']",Michael Burke,2003.0,7.3,23.0,True,Drama chicken bullying rapeofamale misfit homosexuality independentfilm comingofage gaysex EmileHirsch TomGuiry RichardJenkins MichaelBurke
7457,16428.0,349169,Breakin' All the Rules (2004),Comedy|Romance,"Inspired by his fiancée (who dumped him), a man publishes a break-up handbook for men, becoming a bestselling author in the process.",['best selling author'],"['Jamie Foxx', 'Morris Chestnut', 'Jennifer Esposito']",Daniel Taplitz,2004.0,5.8,21.0,True,Comedy Romance bestsellingauthor JamieFoxx MorrisChestnut JenniferEsposito DanielTaplitz
7458,652.0,332452,Troy (2004),Action|Adventure|Drama|War,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.","['brother brother relationship', 'adultery', 'mythology', 'beauty', 'trojan war', 'bravery', 'wall', 'fraud', 'hostility', 'epic', 'sword fight', 'battlefield', 'ancient world', 'pyre', 'ancient greece', 'trojan horse', 'trojan', 'bronze age', 'sparta greece', 'helen of troy', ""homer's iliad""]","['Brad Pitt', 'Orlando Bloom', 'Eric Bana']",Wolfgang Petersen,2004.0,6.9,2759.0,True,Action Adventure Drama War brotherbrotherrelationship adultery mythology beauty trojanwar bravery wall fraud hostility epic swordfight battlefield ancientworld pyre ancientgreece trojanhorse trojan bronzeage spartagreece helenoftroy homer'siliad BradPitt OrlandoBloom EricBana WolfgangPetersen
7459,8440.0,293007,Carandiru (2003),Crime|Drama,,[],[],,2003.0,,,False,Crime Drama
7460,883.0,379217,Coffee and Cigarettes (2003),Comedy|Drama,,[],[],,2003.0,,,False,Comedy Drama
7477,10375.0,160184,Eye See You (D-Tox) (2002),Horror|Thriller,A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.,"['alcoholism', 'serial killer', 'hospital', 'police officer', 'detox']","['Sylvester Stallone', 'Courtney B. Vance', 'Tom Berenger']",Jim Gillespie,2002.0,5.3,123.0,True,Horror Thriller alcoholism serialkiller hospital policeofficer detox SylvesterStallone CourtneyB.Vance TomBerenger JimGillespie
7479,68440.0,36515,Watch on the Rhine (1943),Drama,,[],[],,1943.0,,,False,Drama
7481,11864.0,89092,Enemy Mine (1985),Adventure|Drama|Sci-Fi,,[],[],,1985.0,,,False,Adventure Drama SciFi
7482,9461.0,70034,Enter the Dragon (1973),Action|Crime,,[],[],,1973.0,,,False,Action Crime
7486,18329.0,118845,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,,[],[],,1997.0,,,False,Drama Romance
7487,17993.0,99762,Henry & June (1990),Drama,,[],[],,1990.0,,,False,Drama
7492,26517.0,77914,Martin (1977),Drama|Horror,,[],[],,1977.0,,,False,Drama Horror
7493,28285.0,51077,"Three Faces of Eve, The (1957)",Drama,,[],[],,1957.0,,,False,Drama
7541,10035.0,214388,100 Girls (2000),Comedy|Romance,,[],[],,2000.0,,,False,Comedy Romance
7560,502.0,58083,Fail-Safe (1964),Drama|Thriller|War,,[],[],,1964.0,,,False,Drama Thriller War
7561,41965.0,98061,Paperhouse (1988),Fantasy|Horror|Thriller,,[],[],,1988.0,,,False,Fantasy Horror Thriller
7562,10347.0,118996,Dobermann (1997),Action|Crime,,[],[],,1997.0,,,False,Action Crime
7564,30959.0,58279,Kwaidan (Kaidan) (1964),Horror,,[],[],,1964.0,,,False,Horror
7566,20561.0,88650,28 Up (1985),Documentary,,[],[],,1985.0,,,False,Documentary
7569,667.0,62512,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,"['london england', 'japan', 'england', 'assassination', 'helicopter', 'vulkan', 'assassin', 'asia', 'secret identity', 'nasa', 'island', 'russia', 'missile', 'war ship', 'ninja fighter', 'secret base', 'secret mission', 'secret organization', 'secret intelligence service', 'phantom', 'villain', 'sumo ringer', 'volcano', 'funeral', 'space', 'soldier', 'killer', 'secret service', 'blast']","['Sean Connery', 'Akiko Wakabayashi', 'Karin Dor']",Lewis Gilbert,1967.0,6.5,531.0,True,Action Adventure SciFi Thriller londonengland japan england assassination helicopter vulkan assassin asia secretidentity nasa island russia missile warship ninjafighter secretbase secretmission secretorganization secretintelligenceservice phantom villain sumoringer volcano funeral space soldier killer secretservice blast SeanConnery AkikoWakabayashi KarinDor LewisGilbert
7570,700.0,86034,Octopussy (1983),Action|Adventure|Thriller,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,"['atomic bomb', 'eastern block', 'crocodile', 'secret intelligence service', 'kgb', 'snake charmer', 'hot air balloon', 'east berlin', 'british secret service']","['Roger Moore', 'Maud Adams', 'Louis Jourdan']",John Glen,1983.0,6.2,527.0,True,Action Adventure Thriller atomicbomb easternblock crocodile secretintelligenceservice kgb snakecharmer hotairballoon eastberlin britishsecretservice RogerMoore MaudAdams LouisJourdan JohnGlen
7572,26976.0,243664,Wit (2001),Drama,,[],[],,2001.0,,,False,Drama
7573,36670.0,86006,Never Say Never Again (1983),Action|Adventure|Thriller,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.","['video game', 'spy', 'bahamas', 'british', 'stealing', 'scuba diving', 'scuba', 'british secret service']","['Sean Connery', 'Kim Basinger', 'Klaus Maria Brandauer']",Irvin Kershner,1983.0,5.8,338.0,True,Action Adventure Thriller videogame spy bahamas british stealing scubadiving scuba britishsecretservice SeanConnery KimBasinger KlausMariaBrandauer IrvinKershner
7579,43818.0,32943,Pride and Prejudice (1940),Comedy|Drama|Romance,,[],[],,1940.0,,,False,Comedy Drama Romance
7581,24650.0,41386,"Fountainhead, The (1949)",Drama,,[],[],,1949.0,,,False,Drama
7584,20640.0,35567,Woman of the Year (1942),Comedy|Romance,,[],[],,1942.0,,,False,Comedy Romance
7587,5511.0,62229,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,,[],[],,1967.0,,,False,Crime Drama Thriller
7614,13936.0,48445,Oklahoma! (1955),Musical|Romance|Western,,[],[],,1955.0,,,False,Musical Romance Western
7615,294.0,89015,Desert Hearts (1985),Drama,,[],[],,1985.0,,,False,Drama
7616,11507.0,86984,Body Double (1984),Mystery|Thriller,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.","['female nudity', 'pornography', 'claustrophobia', 'nudity', 'witness', 'police', 'movie in movie', 'murder', 'neighbor', 'los angeles', 'peeping tom', 'porn actress', 'struggling actor', 'voyeurism', 'actor']","['Craig Wasson', 'Melanie Griffith', 'Gregg Henry']",Brian De Palma,1984.0,6.4,137.0,True,Mystery Thriller femalenudity pornography claustrophobia nudity witness police movieinmovie murder neighbor losangeles peepingtom pornactress strugglingactor voyeurism actor CraigWasson MelanieGriffith GreggHenry BrianDePalma
7618,10435.0,103939,Chaplin (1992),Drama,,[],[],,1992.0,,,False,Drama
7619,1162.0,56241,"Miracle Worker, The (1962)",Drama,,[],[],,1962.0,,,False,Drama
7620,34328.0,102467,Monster in a Box (1992),Comedy|Drama,,[],[],,1992.0,,,False,Comedy Drama
7624,14684.0,105327,School Ties (1992),Drama,,[],[],,1992.0,,,False,Drama
7636,13937.0,105217,Raising Cain (1992),Horror|Thriller,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.",[],"['John Lithgow', 'Lolita Davidovich', 'Steven Bauer']",Brian De Palma,1992.0,5.9,65.0,True,Horror Thriller  JohnLithgow LolitaDavidovich StevenBauer BrianDePalma
7646,14980.0,259153,Rose Red (2002),Horror|Mystery|Thriller,,[],[],,2002.0,,,False,Horror Mystery Thriller
7647,26670.0,105017,Noises Off... (1992),Comedy,,[],[],,1992.0,,,False,Comedy
7649,10940.0,120711,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,,[],[],,1998.0,,,False,Adventure SciFi
7650,31965.0,63285,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,,[],[],,1968.0,,,False,Horror
7657,5842.0,275773,Versus (2000),Action|Comedy|Fantasy|Horror,,[],[],,2000.0,,,False,Action Comedy Fantasy Horror
7669,164721.0,112130,Pride and Prejudice (1995),Drama|Romance,,[],[],,1995.0,,,False,Drama Romance
7698,988.0,78966,"China Syndrome, The (1979)",Drama|Thriller,,[],[],,1979.0,,,False,Drama Thriller
7700,204.0,46268,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,,[],[],,1953.0,,,False,Action Adventure Drama Thriller
7701,9356.0,100050,Look Who's Talking Too (1990),Comedy|Romance,,[],[],,1990.0,,,False,Comedy Romance
7702,32430.0,37536,"Bells of St. Mary's, The (1945)",Drama,,[],[],,1945.0,,,False,Drama
7704,16113.0,90927,"Delta Force, The (1986)",Action,,[],[],,1986.0,,,False,Action
7705,33575.0,45012,Pat and Mike (1952),Comedy|Romance,,[],[],,1952.0,,,False,Comedy Romance
7706,13913.0,20640,Animal Crackers (1930),Comedy|Musical,,[],[],,1930.0,,,False,Comedy Musical
7707,17956.0,102011,"He Said, She Said (1991)",Comedy|Drama|Romance,,[],[],,1991.0,,,False,Comedy Drama Romance
7708,18209.0,61391,Bedazzled (1967),Comedy|Fantasy,,[],[],,1967.0,,,False,Comedy Fantasy
7713,25508.0,34587,Cat People (1942),Drama|Horror|Romance|Thriller,,[],[],,1942.0,,,False,Drama Horror Romance Thriller
7714,18978.0,61439,Camelot (1967),Drama|Musical|Romance,,[],[],,1967.0,,,False,Drama Musical Romance
7716,27171.0,87635,"Lonely Guy, The (1984)",Comedy,,[],[],,1984.0,,,False,Comedy
7720,12310.0,73012,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,,[],[],,1974.0,,,False,Action Adventure Comedy Romance
7727,37296.0,87951,Protocol (1984),Comedy,,[],[],,1984.0,,,False,Comedy
7728,25736.0,38854,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,,[],[],,1946.0,,,False,Crime Drama FilmNoir Thriller
7730,25389.0,107529,Matinee (1993),Comedy|Drama,,[],[],,1993.0,,,False,Comedy Drama
7742,52794.0,94713,Baxter (1989),Drama|Horror,,[],[],,1989.0,,,False,Drama Horror
7743,9872.0,89114,Explorers (1985),Adventure|Children|Sci-Fi,,[],[],,1985.0,,,False,Adventure Children SciFi
7745,19552.0,107617,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,,[],[],,1993.0,,,False,Drama
7748,2786.0,59592,Pierrot le fou (1965),Crime|Drama,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.","['paris', 'painting', 'independent film', 'money', 'bombing', 'bullet', 'dock', 'french noir']","['Jean-Paul Belmondo', 'Anna Karina', 'Graziella Galvani']",Jean-Luc Godard,1965.0,7.6,127.0,True,Crime Drama paris painting independentfilm money bombing bullet dock frenchnoir Jean-PaulBelmondo AnnaKarina GraziellaGalvani Jean-LucGodard
7749,8075.0,62480,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,,[],[],,1967.0,,,False,Drama
7753,26133.0,207805,Tuesdays with Morrie (1999),Drama,,[],[],,1999.0,,,False,Drama
7756,10235.0,29850,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,,[],[],,1938.0,,,False,Action Drama War
7757,11533.0,57197,Jason and the Argonauts (1963),Action|Adventure|Fantasy,,[],[],,1963.0,,,False,Action Adventure Fantasy
7762,140207.0,80297,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,,[],[],,1979.0,,,False,Drama Thriller
7766,3777.0,50613,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,,[],[],,1957.0,,,False,Action Drama Thriller War
7767,11659.0,346336,"Best of Youth, The (La meglio gioventù) (2003)",Drama,,[],[],,2003.0,,,False,Drama
7772,44098.0,39066,Undercurrent (1946),Film-Noir|Thriller,,[],[],,1946.0,,,False,FilmNoir Thriller
7773,16876.0,288439,"Bang, Bang, You're Dead (2002)",Drama,,[],[],,2002.0,,,False,Drama
7781,77780.0,96321,Twister (1990),Comedy,,[],[],,1990.0,,,False,Comedy
7782,9545.0,108171,Sniper (1993),Action|Drama,,[],[],,1993.0,,,False,Action Drama
7786,28030.0,187859,Genghis Blues (1999),Documentary,,[],[],,1999.0,,,False,Documentary
7789,1926.0,328802,"11'09""01 - September 11 (2002)",Drama,,[],[],,2002.0,,,False,Drama
7792,17365.0,71970,"Parallax View, The (1974)",Thriller,,[],[],,1974.0,,,False,Thriller
7802,11474.0,80120,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,,[],[],,1979.0,,,False,Action Adventure Crime Thriller
7810,10916.0,146455,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,,[],[],,1999.0,,,False,Adventure SciFi
7811,10921.0,146247,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,,[],[],,1998.0,,,False,Drama SciFi
7812,10941.0,121804,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,,[],[],,1998.0,,,False,Drama SciFi
